exp_key,epoch,task_key,feature,num_diags,max_diag_level,0_acc_balanced,1_acc_balanced,4_acc_balanced,0_acc_pathological,0_acc_normal,1_acc_normal,1_acc_organic,1_acc_muscle_tension,1_acc_functional,4_acc_normal,4_acc_hyperfunctional_dysphonia,4_acc_recurrent_paralysis,4_acc_functional_dysphonia,4_acc_reinkes_edema,4_acc_laryngitis,4_acc_psychogenic_dysphonia,4_acc_vocal_fold_polyp,4_acc_leukoplakia
unispeechSAT_phrase_4_50_emodb,32,phrase,UnispeechSAT,1,4,,,0.35443183981087334,,,,,,,0.9448818897637795,0.2777777777777778,0.6285714285714286,0.14285714285714285,0.35294117647058826,0.35714285714285715,0.2857142857142857,0.0,0.2
unispeechSAT_phrase_4_50_emodb,40,phrase,UnispeechSAT,1,4,,,0.35268857881178406,,,,,,,0.952755905511811,0.3333333333333333,0.7428571428571429,0.047619047619047616,0.23529411764705882,0.2857142857142857,0.2857142857142857,0.09090909090909091,0.2
unispeechSAT_phrase_4_50_emodb,7,phrase,UnispeechSAT,1,4,,,0.34323070727270205,,,,,,,0.9763779527559056,0.5555555555555556,0.6,0.0,0.0,0.7857142857142857,0.07142857142857142,0.0,0.1
unispeechSAT_phrase_4_25_commonvoice,60,phrase,UnispeechSAT,1,4,,,0.3427410885879313,,,,,,,0.968503937007874,0.19444444444444445,0.7428571428571429,0.047619047619047616,0.4117647058823529,0.14285714285714285,0.2857142857142857,0.09090909090909091,0.2
unispeechSAT_phrase_4_25_commonvoice,40,phrase,UnispeechSAT,1,4,,,0.3366633760797726,,,,,,,0.9606299212598425,0.3333333333333333,0.7714285714285715,0.047619047619047616,0.4117647058823529,0.14285714285714285,0.07142857142857142,0.09090909090909091,0.2
unispeechSAT_phrase_4_25_commonvoice,80,phrase,UnispeechSAT,1,4,,,0.33303405033372613,,,,,,,0.952755905511811,0.25,0.6857142857142857,0.09523809523809523,0.29411764705882354,0.2857142857142857,0.14285714285714285,0.09090909090909091,0.2
unispeechSAT_phrase_4_25_emodb,5,phrase,UnispeechSAT,1,4,,,0.3327042453026705,,,,,,,0.9133858267716536,0.6666666666666666,0.6285714285714286,0.0,0.0,0.7142857142857143,0.07142857142857142,0.0,0.0
unispeechSAT_phrase_4_25_emodb,40,phrase,UnispeechSAT,1,4,,,0.33173899162782905,,,,,,,0.9448818897637795,0.3333333333333333,0.7428571428571429,0.047619047619047616,0.4117647058823529,0.14285714285714285,0.07142857142857142,0.09090909090909091,0.2
unispeechSAT_phrase_4_25_emodb,16,phrase,UnispeechSAT,1,4,,,0.33030070587581783,,,,,,,0.9448818897637795,0.3888888888888889,0.6285714285714286,0.09523809523809523,0.5294117647058824,0.14285714285714285,0.14285714285714285,0.0,0.1
unispeechSAT_phrase_4_50_emodb,20,phrase,UnispeechSAT,1,4,,,0.3302799568354609,,,,,,,0.9448818897637795,0.2777777777777778,0.7142857142857143,0.09523809523809523,0.4117647058823529,0.21428571428571427,0.21428571428571427,0.0,0.1
unispeechSAT_phrase_4_25_commonvoice,5,phrase,UnispeechSAT,1,4,,,0.327854157119249,,,,,,,0.9133858267716536,0.6944444444444444,0.6285714285714286,0.0,0.0,0.6428571428571429,0.07142857142857142,0.0,0.0
unispeechSAT_phrase_4_25_commonvoice,13,phrase,UnispeechSAT,1,4,,,0.3265244622200003,,,,,,,0.9212598425196851,0.05555555555555555,0.6571428571428571,0.3333333333333333,0.0,0.0,0.07142857142857142,0.0,0.9
unispeechSAT_phrase_4_25_emodb,14,phrase,UnispeechSAT,1,4,,,0.3261855339977927,,,,,,,0.9291338582677166,0.3888888888888889,0.6857142857142857,0.0,0.11764705882352941,0.42857142857142855,0.2857142857142857,0.0,0.1
unispeechSAT_phrase_4_25_emodb,80,phrase,UnispeechSAT,1,4,,,0.32597594566870464,,,,,,,0.9448818897637795,0.3055555555555556,0.6571428571428571,0.14285714285714285,0.23529411764705882,0.2857142857142857,0.07142857142857142,0.09090909090909091,0.2
mfccdd_phrase_4_50_commonvoice,990,phrase,MFCCDD,1,4,,,0.3256204345520387,,,,,,,0.7480314960629921,0.5277777777777778,0.4,0.0,0.23529411764705882,0.6428571428571429,0.2857142857142857,0.09090909090909091,0.0
mfccdd_phrase_4_50_librispeech,1153,phrase,MFCCDD,1,4,,,0.32507042160431077,,,,,,,0.7952755905511811,0.6388888888888888,0.42857142857142855,0.047619047619047616,0.35294117647058826,0.2857142857142857,0.2857142857142857,0.09090909090909091,0.0
mfccdd_phrase_4_50_emodb,857,phrase,MFCCDD,1,4,,,0.32203460827051994,,,,,,,0.6614173228346457,0.3611111111111111,0.3142857142857143,0.0,0.47058823529411764,0.5,0.5,0.09090909090909091,0.0
unispeechSAT_phrase_4_25_emodb,60,phrase,UnispeechSAT,1,4,,,0.32200761001131545,,,,,,,0.968503937007874,0.16666666666666666,0.7142857142857143,0.047619047619047616,0.35294117647058826,0.14285714285714285,0.21428571428571427,0.09090909090909091,0.2
unispeechSAT_phrase_4_50_emodb,80,phrase,UnispeechSAT,1,4,,,0.3213972696371955,,,,,,,0.9606299212598425,0.4166666666666667,0.6857142857142857,0.0,0.35294117647058826,0.14285714285714285,0.14285714285714285,0.09090909090909091,0.1
unispeechSAT_phrase_4_50_emodb,140,phrase,UnispeechSAT,1,4,,,0.32093895274380063,,,,,,,0.9921259842519685,0.2222222222222222,0.6571428571428571,0.0,0.4117647058823529,0.0,0.21428571428571427,0.09090909090909091,0.3
mfccdd_phrase_4_25_emodb,1057,phrase,MFCCDD,1,4,,,0.32007525351666155,,,,,,,0.7480314960629921,0.5,0.4857142857142857,0.047619047619047616,0.29411764705882354,0.42857142857142855,0.2857142857142857,0.09090909090909091,0.0
mfccdd_phrase_4_25_emodb,1014,phrase,MFCCDD,1,4,,,0.3171583387192466,,,,,,,0.7322834645669292,0.5833333333333334,0.4857142857142857,0.0,0.17647058823529413,0.5,0.2857142857142857,0.09090909090909091,0.0
unispeechSAT_phrase_4_50_emodb,6,phrase,UnispeechSAT,1,4,,,0.3155341693399436,,,,,,,0.984251968503937,0.05555555555555555,0.6571428571428571,0.0,0.0,0.8571428571428571,0.2857142857142857,0.0,0.0
unispeechSAT_phrase_4_50_emodb,100,phrase,UnispeechSAT,1,4,,,0.31504111971149185,,,,,,,0.968503937007874,0.19444444444444445,0.7428571428571429,0.0,0.35294117647058826,0.21428571428571427,0.07142857142857142,0.09090909090909091,0.2
unispeechSAT_phrase_4_50_emodb,120,phrase,UnispeechSAT,1,4,,,0.31477656944694155,,,,,,,0.968503937007874,0.2777777777777778,0.6571428571428571,0.0,0.35294117647058826,0.21428571428571427,0.07142857142857142,0.09090909090909091,0.2
unispeechSAT_phrase_4_25_emodb,140,phrase,UnispeechSAT,1,4,,,0.31345381812419026,,,,,,,0.968503937007874,0.19444444444444445,0.6571428571428571,0.0,0.35294117647058826,0.21428571428571427,0.14285714285714285,0.09090909090909091,0.2
unispeechSAT_phrase_4_25_commonvoice,16,phrase,UnispeechSAT,1,4,,,0.31299600621817697,,,,,,,0.9448818897637795,0.3888888888888889,0.6857142857142857,0.0,0.4117647058823529,0.14285714285714285,0.14285714285714285,0.0,0.1
mfccdd_phrase_4_25_commonvoice,738,phrase,MFCCDD,1,4,,,0.3125177423232078,,,,,,,0.6535433070866141,0.5833333333333334,0.22857142857142856,0.0,0.47058823529411764,0.5,0.2857142857142857,0.09090909090909091,0.0
unispeechSAT_phrase_4_25_emodb,180,phrase,UnispeechSAT,1,4,,,0.31177833311537184,,,,,,,0.968503937007874,0.2222222222222222,0.6857142857142857,0.0,0.35294117647058826,0.07142857142857142,0.21428571428571427,0.09090909090909091,0.2
mfccdd_phrase_4_25_emodb,807,phrase,MFCCDD,1,4,,,0.31138316192353555,,,,,,,0.7401574803149606,0.4722222222222222,0.3142857142857143,0.0,0.47058823529411764,0.35714285714285715,0.35714285714285715,0.09090909090909091,0.0
mfccdd_phrase_4_25_commonvoice,887,phrase,MFCCDD,1,4,,,0.3112104710915889,,,,,,,0.6771653543307087,0.5277777777777778,0.4,0.0,0.17647058823529413,0.5714285714285714,0.35714285714285715,0.09090909090909091,0.0
unispeechSAT_phrase_4_25_commonvoice,160,phrase,UnispeechSAT,1,4,,,0.30947862057943887,,,,,,,0.9763779527559056,0.2222222222222222,0.6571428571428571,0.0,0.35294117647058826,0.14285714285714285,0.14285714285714285,0.09090909090909091,0.2
unispeechSAT_phrase_4_25_emodb,100,phrase,UnispeechSAT,1,4,,,0.3090515906248499,,,,,,,0.9606299212598425,0.3055555555555556,0.6571428571428571,0.0,0.35294117647058826,0.14285714285714285,0.07142857142857142,0.09090909090909091,0.2
mfccdd_phrase_4_50_emodb,755,phrase,MFCCDD,1,4,,,0.30892096969756383,,,,,,,0.7322834645669292,0.4722222222222222,0.22857142857142856,0.0,0.47058823529411764,0.5,0.2857142857142857,0.09090909090909091,0.0
unispeechSAT_phrase_4_50_emodb,160,phrase,UnispeechSAT,1,4,,,0.30869191336228546,,,,,,,0.968503937007874,0.19444444444444445,0.6857142857142857,0.0,0.35294117647058826,0.14285714285714285,0.14285714285714285,0.09090909090909091,0.2
mfccdd_phrase_4_50_librispeech,1200,phrase,MFCCDD,1,4,,,0.308362175167795,,,,,,,0.8188976377952756,0.6111111111111112,0.5428571428571428,0.047619047619047616,0.23529411764705882,0.14285714285714285,0.2857142857142857,0.09090909090909091,0.0
mfccdd_phrase_4_25_emodb,909,phrase,MFCCDD,1,4,,,0.30733383148853277,,,,,,,0.6850393700787402,0.5833333333333334,0.45714285714285713,0.0,0.23529411764705882,0.42857142857142855,0.2857142857142857,0.09090909090909091,0.0
unispeechSAT_phrase_4_50_emodb,180,phrase,UnispeechSAT,1,4,,,0.3066671256110812,,,,,,,0.9763779527559056,0.16666666666666666,0.6571428571428571,0.0,0.4117647058823529,0.14285714285714285,0.21428571428571427,0.09090909090909091,0.1
mfccdd_phrase_4_50_librispeech,1000,phrase,MFCCDD,1,4,,,0.30536250927635833,,,,,,,0.7322834645669292,0.5833333333333334,0.5714285714285714,0.047619047619047616,0.29411764705882354,0.14285714285714285,0.2857142857142857,0.09090909090909091,0.0
mfccdd_phrase_4_50_commonvoice,755,phrase,MFCCDD,1,4,,,0.3050187205506026,,,,,,,0.6456692913385826,0.6111111111111112,0.2,0.0,0.4117647058823529,0.5,0.2857142857142857,0.09090909090909091,0.0
unispeechSAT_phrase_4_25_commonvoice,120,phrase,UnispeechSAT,1,4,,,0.30480489923905085,,,,,,,0.9763779527559056,0.19444444444444445,0.7142857142857143,0.0,0.35294117647058826,0.07142857142857142,0.14285714285714285,0.09090909090909091,0.2
unispeechSAT_phrase_4_25_emodb,120,phrase,UnispeechSAT,1,4,,,0.3046424195490121,,,,,,,0.9606299212598425,0.19444444444444445,0.6571428571428571,0.0,0.35294117647058826,0.14285714285714285,0.14285714285714285,0.09090909090909091,0.2
unispeechSAT_phrase_4_25_commonvoice,100,phrase,UnispeechSAT,1,4,,,0.30420150244142835,,,,,,,0.9606299212598425,0.3333333333333333,0.6571428571428571,0.0,0.35294117647058826,0.07142857142857142,0.07142857142857142,0.09090909090909091,0.2
unispeechSAT_phrase_4_25_emodb,160,phrase,UnispeechSAT,1,4,,,0.3039300086003807,,,,,,,0.968503937007874,0.19444444444444445,0.7142857142857143,0.0,0.35294117647058826,0.07142857142857142,0.14285714285714285,0.09090909090909091,0.2
mfccdd_phrase_4_25_commonvoice,1400,phrase,MFCCDD,1,4,,,0.3021823920851248,,,,,,,0.8267716535433071,0.6666666666666666,0.5428571428571428,0.0,0.23529411764705882,0.21428571428571427,0.14285714285714285,0.09090909090909091,0.0
unispeechSAT_phrase_4_25_emodb,3,phrase,UnispeechSAT,1,4,,,0.3008998875140607,,,,,,,0.7795275590551181,0.0,0.42857142857142855,0.0,0.0,0.8571428571428571,0.6428571428571429,0.0,0.0
mfccdd_phrase_4_50_emodb,758,phrase,MFCCDD,1,4,,,0.30087418142845035,,,,,,,0.6220472440944882,0.4722222222222222,0.37142857142857144,0.0,0.29411764705882354,0.5714285714285714,0.2857142857142857,0.09090909090909091,0.0
mfccdd_phrase_4_25_commonvoice,733,phrase,MFCCDD,1,4,,,0.3008330917934129,,,,,,,0.5039370078740157,0.5277777777777778,0.2571428571428571,0.0,0.47058823529411764,0.5714285714285714,0.2857142857142857,0.09090909090909091,0.0
mfccdd_phrase_4_50_emodb,733,phrase,MFCCDD,1,4,,,0.3007096186654624,,,,,,,0.7086614173228346,0.5555555555555556,0.34285714285714286,0.0,0.29411764705882354,0.42857142857142855,0.2857142857142857,0.09090909090909091,0.0
unispeechSAT_phrase_4_25_commonvoice,20,phrase,UnispeechSAT,1,4,,,0.3005966982885309,,,,,,,0.952755905511811,0.1388888888888889,0.22857142857142856,0.38095238095238093,0.6470588235294118,0.21428571428571427,0.14285714285714285,0.0,0.0
mfccdd_phrase_4_25_commonvoice,719,phrase,MFCCDD,1,4,,,0.30038314803638255,,,,,,,0.6141732283464567,0.5277777777777778,0.14285714285714285,0.0,0.47058823529411764,0.5714285714285714,0.2857142857142857,0.09090909090909091,0.0
mfccdd_phrase_4_25_librispeech,554,phrase,MFCCDD,1,4,,,0.30037277351620406,,,,,,,0.6141732283464567,0.4722222222222222,0.4,0.0,0.4117647058823529,0.42857142857142855,0.2857142857142857,0.09090909090909091,0.0
mfccdd_phrase_4_50_librispeech,800,phrase,MFCCDD,1,4,,,0.29978804268598924,,,,,,,0.7007874015748031,0.4722222222222222,0.2857142857142857,0.047619047619047616,0.5294117647058824,0.21428571428571427,0.35714285714285715,0.09090909090909091,0.0
mfccdd_phrase_4_50_librispeech,589,phrase,MFCCDD,1,4,,,0.2988007886417644,,,,,,,0.6850393700787402,0.3888888888888889,0.3142857142857143,0.0,0.35294117647058826,0.42857142857142855,0.42857142857142855,0.09090909090909091,0.0
unispeechSAT_phrase_4_50_emodb,3,phrase,UnispeechSAT,1,4,,,0.29756558208001777,,,,,,,0.9606299212598425,0.3888888888888889,0.6857142857142857,0.0,0.0,0.6428571428571429,0.0,0.0,0.0
mfccdd_phrase_4_50_librispeech,1400,phrase,MFCCDD,1,4,,,0.29730452959571374,,,,,,,0.8582677165354331,0.4722222222222222,0.5428571428571428,0.047619047619047616,0.23529411764705882,0.14285714285714285,0.2857142857142857,0.09090909090909091,0.0
mfccdd_phrase_4_25_commonvoice,630,phrase,MFCCDD,1,4,,,0.29705995232473537,,,,,,,0.5826771653543307,0.4722222222222222,0.2,0.0,0.47058823529411764,0.5714285714285714,0.2857142857142857,0.09090909090909091,0.0
mfccdd_phrase_4_25_commonvoice,1000,phrase,MFCCDD,1,4,,,0.2970184542440216,,,,,,,0.5826771653543307,0.75,0.5142857142857142,0.0,0.23529411764705882,0.2857142857142857,0.21428571428571427,0.09090909090909091,0.0
mfccdd_phrase_4_25_librispeech,1425,phrase,MFCCDD,1,4,,,0.29642620801336256,,,,,,,0.84251968503937,0.4722222222222222,0.5142857142857142,0.0,0.17647058823529413,0.5,0.07142857142857142,0.09090909090909091,0.0
unispeechSAT_phrase_4_25_commonvoice,140,phrase,UnispeechSAT,1,4,,,0.2961559803539115,,,,,,,0.984251968503937,0.19444444444444445,0.6571428571428571,0.0,0.35294117647058826,0.14285714285714285,0.14285714285714285,0.09090909090909091,0.1
mfccdd_phrase_4_25_emodb,1031,phrase,MFCCDD,1,4,,,0.29615193674171597,,,,,,,0.6535433070866141,0.4444444444444444,0.5142857142857142,0.0,0.17647058823529413,0.5,0.2857142857142857,0.09090909090909091,0.0
mfccdd_phrase_4_25_emodb,497,phrase,MFCCDD,1,4,,,0.2954969940997423,,,,,,,0.5433070866141733,0.3611111111111111,0.37142857142857144,0.09523809523809523,0.4117647058823529,0.5,0.2857142857142857,0.09090909090909091,0.0
mfccdd_phrase_4_25_commonvoice,532,phrase,MFCCDD,1,4,,,0.29546227621725535,,,,,,,0.5826771653543307,0.4166666666666667,0.22857142857142856,0.0,0.4117647058823529,0.5,0.42857142857142855,0.09090909090909091,0.0
unispeechSAT_phrase_4_25_emodb,20,phrase,UnispeechSAT,1,4,,,0.29181608166477707,,,,,,,0.952755905511811,0.19444444444444445,0.22857142857142856,0.2857142857142857,0.5882352941176471,0.14285714285714285,0.14285714285714285,0.09090909090909091,0.0
mfccdd_phrase_4_25_commonvoice,800,phrase,MFCCDD,1,4,,,0.29107185279796055,,,,,,,0.6614173228346457,0.5555555555555556,0.2571428571428571,0.0,0.4117647058823529,0.35714285714285715,0.2857142857142857,0.09090909090909091,0.0
mfccdd_phrase_4_25_emodb,627,phrase,MFCCDD,1,4,,,0.2901936129047446,,,,,,,0.6220472440944882,0.4444444444444444,0.3142857142857143,0.047619047619047616,0.23529411764705882,0.5,0.35714285714285715,0.09090909090909091,0.0
mfccdd_phrase_4_50_commonvoice,673,phrase,MFCCDD,1,4,,,0.28969906687986047,,,,,,,0.6299212598425197,0.4444444444444444,0.2571428571428571,0.0,0.47058823529411764,0.35714285714285715,0.35714285714285715,0.09090909090909091,0.0
unispeechSAT_phrase_4_25_commonvoice,180,phrase,UnispeechSAT,1,4,,,0.28964429431466643,,,,,,,0.968503937007874,0.19444444444444445,0.6857142857142857,0.0,0.35294117647058826,0.07142857142857142,0.14285714285714285,0.09090909090909091,0.1
mfccdd_phrase_4_50_emodb,205,phrase,MFCCDD,1,4,,,0.28909598198620895,,,,,,,0.4330708661417323,0.4166666666666667,0.22857142857142856,0.047619047619047616,0.29411764705882354,0.6428571428571429,0.35714285714285715,0.18181818181818182,0.0
mfccdd_phrase_4_25_commonvoice,482,phrase,MFCCDD,1,4,,,0.2885305037999186,,,,,,,0.5433070866141733,0.3888888888888889,0.2571428571428571,0.047619047619047616,0.4117647058823529,0.5,0.35714285714285715,0.09090909090909091,0.0
mfccdd_phrase_4_25_emodb,1400,phrase,MFCCDD,1,4,,,0.2885000745970331,,,,,,,0.84251968503937,0.5277777777777778,0.5428571428571428,0.0,0.23529411764705882,0.14285714285714285,0.21428571428571427,0.09090909090909091,0.0
mfccdd_phrase_4_50_librispeech,404,phrase,MFCCDD,1,4,,,0.2876847353379699,,,,,,,0.6141732283464567,0.5277777777777778,0.17142857142857143,0.0,0.47058823529411764,0.42857142857142855,0.2857142857142857,0.09090909090909091,0.0
mfccdd_phrase_4_50_librispeech,469,phrase,MFCCDD,1,4,,,0.287036246137682,,,,,,,0.6377952755905512,0.5,0.22857142857142856,0.0,0.4117647058823529,0.42857142857142855,0.2857142857142857,0.09090909090909091,0.0
mfccdd_phrase_4_25_librispeech,534,phrase,MFCCDD,1,4,,,0.28659733041391217,,,,,,,0.5590551181102362,0.5,0.2571428571428571,0.0,0.5294117647058824,0.35714285714285715,0.2857142857142857,0.09090909090909091,0.0
wav2vec_phrase_4_25_librispeech,28,phrase,Wav2Vec,1,4,,,0.286314823392174,,,,,,,0.84251968503937,0.4166666666666667,0.6285714285714286,0.0,0.11764705882352941,0.5,0.07142857142857142,0.0,0.0
mfccdd_phrase_4_25_emodb,1800,phrase,MFCCDD,1,4,,,0.28540119725081897,,,,,,,0.9448818897637795,0.5277777777777778,0.5428571428571428,0.0,0.17647058823529413,0.21428571428571427,0.07142857142857142,0.09090909090909091,0.0
mfccdd_phrase_4_50_emodb,800,phrase,MFCCDD,1,4,,,0.28486078277648447,,,,,,,0.7165354330708661,0.5,0.2857142857142857,0.0,0.47058823529411764,0.21428571428571427,0.2857142857142857,0.09090909090909091,0.0
mfccdd_phrase_4_50_emodb,620,phrase,MFCCDD,1,4,,,0.2846379756600538,,,,,,,0.6456692913385826,0.4722222222222222,0.2857142857142857,0.0,0.35294117647058826,0.42857142857142855,0.2857142857142857,0.09090909090909091,0.0
wav2vec_phrase_4_25_emodb,22,phrase,Wav2Vec,1,4,,,0.284474857309503,,,,,,,0.905511811023622,0.08333333333333333,0.7142857142857143,0.0,0.0,0.6428571428571429,0.21428571428571427,0.0,0.0
wav2vec_phrase_4_25_commonvoice,144,phrase,Wav2Vec,1,4,,,0.2844651363024066,,,,,,,0.7165354330708661,0.4722222222222222,0.6285714285714286,0.14285714285714285,0.0,0.35714285714285715,0.14285714285714285,0.0,0.1
mfccdd_phrase_4_50_librispeech,1600,phrase,MFCCDD,1,4,,,0.28417407791346344,,,,,,,0.8818897637795275,0.5277777777777778,0.5428571428571428,0.0,0.17647058823529413,0.14285714285714285,0.2857142857142857,0.0,0.0
mfccdd_phrase_4_25_emodb,482,phrase,MFCCDD,1,4,,,0.28415196614980465,,,,,,,0.6850393700787402,0.2777777777777778,0.4,0.09523809523809523,0.29411764705882354,0.42857142857142855,0.2857142857142857,0.09090909090909091,0.0
unispeechSAT_phrase_4_25_commonvoice,3,phrase,UnispeechSAT,1,4,,,0.2840894888138982,,,,,,,0.84251968503937,0.0,0.42857142857142855,0.0,0.0,0.5714285714285714,0.7142857142857143,0.0,0.0
wav2vec_phrase_4_25_commonvoice,28,phrase,Wav2Vec,1,4,,,0.2836762643231687,,,,,,,0.8346456692913385,0.4722222222222222,0.6285714285714286,0.0,0.11764705882352941,0.42857142857142855,0.07142857142857142,0.0,0.0
mfccdd_a_4_50_commonvoice,606,a_n,MFCCDD,1,4,,,0.2833664137199725,,,,,,,0.6614173228346457,0.1111111111111111,0.37142857142857144,0.2857142857142857,0.17647058823529413,0.42857142857142855,0.14285714285714285,0.2727272727272727,0.1
mfccdd_phrase_4_50_commonvoice,1200,phrase,MFCCDD,1,4,,,0.28332553202091565,,,,,,,0.7559055118110236,0.6111111111111112,0.5428571428571428,0.047619047619047616,0.23529411764705882,0.07142857142857142,0.2857142857142857,0.0,0.0
mfccdd_phrase_4_25_commonvoice,341,phrase,MFCCDD,1,4,,,0.2830513275858343,,,,,,,0.4566929133858268,0.4166666666666667,0.17142857142857143,0.0,0.4117647058823529,0.5,0.5,0.09090909090909091,0.0
mfccdd_phrase_4_25_commonvoice,565,phrase,MFCCDD,1,4,,,0.2828520469403595,,,,,,,0.5826771653543307,0.3888888888888889,0.14285714285714285,0.0,0.4117647058823529,0.5714285714285714,0.35714285714285715,0.09090909090909091,0.0
mfccdd_phrase_4_25_emodb,388,phrase,MFCCDD,1,4,,,0.28203062184071914,,,,,,,0.6141732283464567,0.4166666666666667,0.17142857142857143,0.047619047619047616,0.4117647058823529,0.5,0.2857142857142857,0.09090909090909091,0.0
mfccdd_a_4_25_emodb,562,a_n,MFCCDD,1,4,,,0.2819831715925586,,,,,,,0.6535433070866141,0.2222222222222222,0.4,0.23809523809523808,0.29411764705882354,0.2857142857142857,0.07142857142857142,0.2727272727272727,0.1
mfccdd_phrase_4_50_emodb,702,phrase,MFCCDD,1,4,,,0.2819478855992674,,,,,,,0.6299212598425197,0.5277777777777778,0.37142857142857144,0.0,0.29411764705882354,0.42857142857142855,0.2857142857142857,0.0,0.0
mfccdd_phrase_4_25_librispeech,346,phrase,MFCCDD,1,4,,,0.2811424975621363,,,,,,,0.4330708661417323,0.4166666666666667,0.2857142857142857,0.047619047619047616,0.47058823529411764,0.42857142857142855,0.35714285714285715,0.09090909090909091,0.0
mfccdd_phrase_4_50_emodb,598,phrase,MFCCDD,1,4,,,0.2808496011676496,,,,,,,0.6299212598425197,0.5555555555555556,0.3142857142857143,0.0,0.29411764705882354,0.42857142857142855,0.21428571428571427,0.09090909090909091,0.0
mfccdd_phrase_4_25_emodb,400,phrase,MFCCDD,1,4,,,0.2802391791043945,,,,,,,0.6456692913385826,0.4166666666666667,0.3142857142857143,0.0,0.4117647058823529,0.35714285714285715,0.2857142857142857,0.09090909090909091,0.0
mfccdd_phrase_4_25_commonvoice,1200,phrase,MFCCDD,1,4,,,0.2798622654342895,,,,,,,0.6377952755905512,0.75,0.5428571428571428,0.047619047619047616,0.23529411764705882,0.14285714285714285,0.07142857142857142,0.09090909090909091,0.0
wav2vec_phrase_4_25_librispeech,144,phrase,Wav2Vec,1,4,,,0.2795407518504631,,,,,,,0.7007874015748031,0.4722222222222222,0.6,0.14285714285714285,0.0,0.35714285714285715,0.14285714285714285,0.0,0.1
mfccdd_a_4_25_emodb,592,a_n,MFCCDD,1,4,,,0.2794897741169163,,,,,,,0.6692913385826772,0.16666666666666666,0.42857142857142855,0.2857142857142857,0.23529411764705882,0.2857142857142857,0.07142857142857142,0.2727272727272727,0.1
mfccdd_phrase_4_25_emodb,600,phrase,MFCCDD,1,4,,,0.27922272119431296,,,,,,,0.5748031496062992,0.6388888888888888,0.34285714285714286,0.0,0.29411764705882354,0.2857142857142857,0.2857142857142857,0.09090909090909091,0.0
mfccdd_a_4_50_librispeech,548,a_n,MFCCDD,1,4,,,0.27908006225900306,,,,,,,0.6456692913385826,0.19444444444444445,0.3142857142857143,0.3333333333333333,0.29411764705882354,0.2857142857142857,0.07142857142857142,0.2727272727272727,0.1
